Account_ID,Account_Name,Account_Type,Category,Is_Active,Created_Date
ACC101673,Account_1673,Liability,Accounts Receivable,Yes,2016-01-04
ACC101674,Account_1674,Equity,Long-Term Debt,Yes,2021-06-14
ACC101675,Account_1675,Asset,COGS,Yes,2015-05-11
ACC101676,Account_1676,Expense,Inventory,No,2015-07-08
ACC101677,Account_1677,Asset,COGS,No,2019-10-01
ACC101678,Account_1678,Expense,Service Revenue,Yes,2020-06-05
ACC101679,Account_1679,Liability,Cash,Yes,2023-03-11
ACC101680,Account_1680,Equity,Owner Equity,Yes,2017-03-27
ACC101681,Account_1681,Asset,Service Revenue,Yes,2019-05-25
ACC101682,Account_1682,Equity,Operating Expense,Yes,2022-04-06
ACC101683,Account_1683,Asset,Inventory,Yes,2019-06-14
ACC101684,Account_1684,Revenue,Long-Term Debt,Yes,2018-03-29
ACC101685,Account_1685,Asset,Owner Equity,Yes,2018-05-04
ACC101686,Account_1686,Revenue,Accounts Payable,Yes,2017-05-09
ACC101687,Account_1687,Equity,Service Revenue,Yes,2018-09-14
ACC101688,Account_1688,Expense,Accounts Receivable,No,2022-10-30
ACC101689,Account_1689,Equity,Operating Expense,Yes,2019-02-02
ACC101690,Account_1690,Revenue,Cash,No,2017-04-10
ACC101691,Account_1691,Liability,Operating Expense,Yes,2015-10-07
ACC101692,Account_1692,Equity,Cash,Yes,2019-11-26
ACC101693,Account_1693,Asset,Sales Revenue,Yes,2018-06-30
ACC101694,Account_1694,Equity,Long-Term Debt,Yes,2016-08-30
ACC101695,Account_1695,Expense,Owner Equity,Yes,2021-09-01
ACC101696,Account_1696,Expense,Service Revenue,Yes,2016-01-15
ACC101697,Account_1697,Revenue,Long-Term Debt,Yes,2021-06-08
ACC101698,Account_1698,Revenue,Long-Term Debt,Yes,2016-06-27
ACC101699,Account_1699,Liability,Sales Revenue,Yes,2018-03-08
ACC101700,Account_1700,Asset,Cash,No,2022-02-23
ACC101701,Account_1701,Liability,Inventory,No,2022-09-14
ACC101702,Account_1702,Revenue,Inventory,Yes,2021-02-12
ACC101703,Account_1703,Equity,Accounts Receivable,Yes,2018-07-25
ACC101704,Account_1704,Expense,Sales Revenue,No,2019-10-21
ACC101705,Account_1705,Equity,COGS,Yes,2019-11-23
ACC101706,Account_1706,Equity,Operating Expense,Yes,2021-06-16
ACC101707,Account_1707,Revenue,Long-Term Debt,Yes,2018-11-22
ACC101708,Account_1708,Asset,Long-Term Debt,Yes,2022-03-26
ACC101709,Account_1709,Expense,Long-Term Debt,Yes,2021-08-04
ACC101710,Account_1710,Asset,Fixed Assets,Yes,2019-09-15
ACC101711,Account_1711,Equity,Sales Revenue,No,2020-11-12
ACC101712,Account_1712,Liability,Owner Equity,Yes,2015-04-02
ACC101713,Account_1713,Equity,Inventory,Yes,2016-11-20
ACC101714,Account_1714,Revenue,Service Revenue,Yes,2022-10-22
ACC101715,Account_1715,Liability,Long-Term Debt,Yes,2016-10-04
ACC101716,Account_1716,Expense,COGS,Yes,2019-08-18
ACC101717,Account_1717,Revenue,Long-Term Debt,Yes,2019-05-04
ACC101718,Account_1718,Liability,Service Revenue,Yes,2016-03-03
ACC101719,Account_1719,Expense,Fixed Assets,Yes,2019-04-19
ACC101720,Account_1720,Revenue,Accounts Receivable,Yes,2016-09-15
ACC101721,Account_1721,Asset,COGS,Yes,2019-06-25
ACC101722,Account_1722,Asset,Inventory,Yes,2016-10-14
ACC101723,Account_1723,Expense,Operating Expense,Yes,2022-06-27
ACC101724,Account_1724,Equity,COGS,Yes,2016-12-13
ACC101725,Account_1725,Equity,Fixed Assets,Yes,2019-04-06
ACC101726,Account_1726,Asset,Accounts Receivable,Yes,2022-08-16
ACC101727,Account_1727,Liability,Owner Equity,Yes,2019-06-11
ACC101728,Account_1728,Liability,Long-Term Debt,Yes,2016-01-06
ACC101729,Account_1729,Equity,Long-Term Debt,Yes,2022-06-28
ACC101730,Account_1730,Expense,Accounts Payable,Yes,2019-05-17
ACC101731,Account_1731,Expense,Sales Revenue,Yes,2017-12-07
ACC101732,Account_1732,Equity,Sales Revenue,No,2020-01-13
ACC101733,Account_1733,Liability,Owner Equity,Yes,2015-10-06
ACC101734,Account_1734,Liability,Sales Revenue,Yes,2020-03-05
ACC101735,Account_1735,Asset,Accounts Payable,Yes,2016-08-06
ACC101736,Account_1736,Revenue,Fixed Assets,Yes,2022-06-14
ACC101737,Account_1737,Revenue,Inventory,Yes,2017-10-17
ACC101738,Account_1738,Liability,COGS,Yes,2016-06-10
ACC101739,Account_1739,Liability,Inventory,Yes,2016-08-20
ACC101740,Account_1740,Expense,Accounts Payable,Yes,2023-03-18
ACC101741,Account_1741,Expense,Service Revenue,Yes,2022-07-18
ACC101742,Account_1742,Liability,Fixed Assets,Yes,2020-05-13
ACC101743,Account_1743,Liability,COGS,Yes,2016-08-10
ACC101744,Account_1744,Expense,Owner Equity,Yes,2019-11-02
ACC101745,Account_1745,Liability,Inventory,Yes,2018-04-20
ACC101746,Account_1746,Asset,Long-Term Debt,Yes,2018-09-20
ACC101747,Account_1747,Expense,Inventory,Yes,2016-01-12
ACC101748,Account_1748,Liability,COGS,Yes,2019-01-11
ACC101749,Account_1749,Expense,Cash,Yes,2016-05-19
ACC101750,Account_1750,Asset,COGS,Yes,2020-10-02
ACC101751,Account_1751,Equity,Service Revenue,Yes,2021-12-26
ACC101752,Account_1752,Asset,Owner Equity,Yes,2018-01-10
ACC101753,Account_1753,Liability,Long-Term Debt,Yes,2015-02-12
ACC101754,Account_1754,Liability,COGS,Yes,2018-07-29
ACC101755,Account_1755,Equity,Operating Expense,Yes,2017-02-04
ACC101756,Account_1756,Equity,Accounts Payable,No,2022-08-25
ACC101757,Account_1757,Liability,Accounts Payable,Yes,2022-03-31
ACC101758,Account_1758,Revenue,Service Revenue,Yes,2016-01-13
ACC101759,Account_1759,Expense,Accounts Payable,Yes,2022-01-07
ACC101760,Account_1760,Expense,Long-Term Debt,Yes,2019-03-16
ACC101761,Account_1761,Revenue,Operating Expense,Yes,2020-06-01
ACC101762,Account_1762,Asset,Service Revenue,Yes,2015-07-28
ACC101763,Account_1763,Revenue,Owner Equity,Yes,2017-10-23
ACC101764,Account_1764,Liability,Operating Expense,Yes,2020-08-01
ACC101765,Account_1765,Asset,Inventory,Yes,2018-06-02
ACC101766,Account_1766,Expense,Service Revenue,Yes,2016-10-15
ACC101767,Account_1767,Asset,Fixed Assets,No,2015-11-01
ACC101768,Account_1768,Asset,Long-Term Debt,Yes,2018-02-27
ACC101769,Account_1769,Expense,Inventory,Yes,2017-11-14
ACC101770,Account_1770,Revenue,Sales Revenue,Yes,2015-05-04
ACC101771,Account_1771,Asset,Accounts Receivable,Yes,2017-11-03
ACC101772,Account_1772,Equity,Sales Revenue,Yes,2019-07-15
ACC101773,Account_1773,Revenue,Inventory,Yes,2016-12-19
ACC101774,Account_1774,Equity,Owner Equity,Yes,2022-12-13
ACC101775,Account_1775,Revenue,Accounts Receivable,Yes,2023-01-28
ACC101776,Account_1776,Expense,Operating Expense,Yes,2018-10-27
ACC101777,Account_1777,Equity,Inventory,Yes,2021-10-01
ACC101778,Account_1778,Liability,Cash,Yes,2018-01-26
ACC101779,Account_1779,Equity,Long-Term Debt,Yes,2020-10-03
ACC101780,Account_1780,Revenue,Owner Equity,Yes,2019-11-27
ACC101781,Account_1781,Asset,Owner Equity,Yes,2020-03-21
ACC101782,Account_1782,Equity,Accounts Receivable,Yes,2017-12-23
ACC101783,Account_1783,Expense,Long-Term Debt,Yes,2018-08-14
ACC101784,Account_1784,Asset,Inventory,No,2019-08-29
ACC101785,Account_1785,Expense,Long-Term Debt,Yes,2016-10-31
ACC101786,Account_1786,Revenue,Inventory,Yes,2020-01-16
ACC101787,Account_1787,Equity,Accounts Receivable,Yes,2021-10-28
ACC101788,Account_1788,Asset,COGS,Yes,2015-10-06
ACC101789,Account_1789,Expense,Owner Equity,Yes,2016-12-29
ACC101790,Account_1790,Revenue,Fixed Assets,Yes,2019-08-06
ACC101791,Account_1791,Revenue,Cash,Yes,2015-06-07
ACC101792,Account_1792,Asset,Accounts Payable,Yes,2015-03-19
ACC101793,Account_1793,Revenue,Service Revenue,Yes,2021-03-23
ACC101794,Account_1794,Asset,Fixed Assets,Yes,2016-03-07
ACC101795,Account_1795,Liability,Long-Term Debt,Yes,2016-01-28
ACC101796,Account_1796,Asset,Fixed Assets,No,2020-08-01
ACC101797,Account_1797,Revenue,Cash,Yes,2016-03-03
ACC101798,Account_1798,Asset,Inventory,Yes,2019-03-14
ACC101799,Account_1799,Revenue,Operating Expense,No,2015-11-29
ACC101800,Account_1800,Asset,Inventory,No,2020-05-22
ACC101801,Account_1801,Revenue,Fixed Assets,Yes,2019-12-22
ACC101802,Account_1802,Revenue,Service Revenue,Yes,2023-03-04
ACC101803,Account_1803,Revenue,Service Revenue,Yes,2021-07-22
ACC101804,Account_1804,Asset,Accounts Payable,Yes,2018-12-12
ACC101805,Account_1805,Liability,Accounts Payable,Yes,2016-01-31
ACC101806,Account_1806,Revenue,Inventory,Yes,2015-04-07
ACC101807,Account_1807,Expense,Service Revenue,Yes,2016-11-09
ACC101808,Account_1808,Expense,Owner Equity,Yes,2018-06-07
ACC101809,Account_1809,Asset,Cash,Yes,2016-05-09
ACC101810,Account_1810,Revenue,Accounts Payable,No,2017-12-06
ACC101811,Account_1811,Asset,Accounts Payable,Yes,2019-02-06
ACC101812,Account_1812,Equity,COGS,Yes,2021-02-06
ACC101813,Account_1813,Revenue,Accounts Receivable,Yes,2018-08-17
ACC101814,Account_1814,Liability,Accounts Receivable,Yes,2021-11-15
ACC101815,Account_1815,Liability,Sales Revenue,Yes,2019-09-20
ACC101816,Account_1816,Revenue,Fixed Assets,Yes,2015-08-04
ACC101817,Account_1817,Equity,Service Revenue,Yes,2020-08-29
ACC101818,Account_1818,Expense,Owner Equity,Yes,2020-12-06
ACC101819,Account_1819,Asset,Fixed Assets,Yes,2017-10-21
ACC101820,Account_1820,Asset,Accounts Payable,Yes,2019-08-31
ACC101821,Account_1821,Equity,COGS,Yes,2018-07-03
ACC101822,Account_1822,Revenue,Cash,Yes,2022-12-25
ACC101823,Account_1823,Revenue,Cash,Yes,2015-01-02
ACC101824,Account_1824,Liability,Inventory,Yes,2020-07-23
ACC101825,Account_1825,Asset,Service Revenue,Yes,2019-06-06
ACC101826,Account_1826,Asset,Accounts Receivable,Yes,2020-02-17
ACC101827,Account_1827,Revenue,Fixed Assets,Yes,2018-10-03
ACC101828,Account_1828,Asset,Long-Term Debt,Yes,2023-01-30
ACC101829,Account_1829,Liability,Accounts Payable,Yes,2023-03-13
ACC101830,Account_1830,Expense,Inventory,Yes,2018-04-14
ACC101831,Account_1831,Equity,Inventory,Yes,2017-08-19
ACC101832,Account_1832,Equity,Owner Equity,Yes,2016-02-29
ACC101833,Account_1833,Revenue,Long-Term Debt,No,2019-03-18
ACC101834,Account_1834,Expense,Accounts Payable,Yes,2017-06-12
ACC101835,Account_1835,Asset,Long-Term Debt,Yes,2021-03-18
ACC101836,Account_1836,Liability,Accounts Payable,Yes,2016-12-27
ACC101837,Account_1837,Expense,Cash,Yes,2015-12-21
ACC101838,Account_1838,Expense,Sales Revenue,Yes,2022-03-05
ACC101839,Account_1839,Equity,Service Revenue,Yes,2021-01-05
ACC101840,Account_1840,Equity,Fixed Assets,Yes,2017-12-30
ACC101841,Account_1841,Asset,Long-Term Debt,Yes,2022-12-06
ACC101842,Account_1842,Asset,Fixed Assets,Yes,2019-07-06
ACC101843,Account_1843,Equity,Inventory,No,2016-10-14
ACC101844,Account_1844,Expense,Long-Term Debt,Yes,2020-10-04
ACC101845,Account_1845,Revenue,Inventory,Yes,2021-06-29
ACC101846,Account_1846,Expense,Long-Term Debt,Yes,2020-02-22
ACC101847,Account_1847,Equity,Long-Term Debt,Yes,2016-09-20
ACC101848,Account_1848,Liability,Inventory,No,2015-05-07
ACC101849,Account_1849,Expense,Owner Equity,Yes,2021-07-13
ACC101850,Account_1850,Revenue,Inventory,Yes,2019-12-18
ACC101851,Account_1851,Expense,Fixed Assets,Yes,2021-09-29
ACC101852,Account_1852,Asset,Accounts Payable,Yes,2016-07-01
ACC101853,Account_1853,Asset,Cash,Yes,2019-05-19
ACC101854,Account_1854,Asset,Sales Revenue,Yes,2019-11-04
ACC101855,Account_1855,Liability,Owner Equity,Yes,2019-11-30
ACC101856,Account_1856,Asset,Owner Equity,Yes,2015-10-22
ACC101857,Account_1857,Liability,Fixed Assets,Yes,2018-04-02
ACC101858,Account_1858,Revenue,Fixed Assets,Yes,2017-01-20
ACC101859,Account_1859,Asset,Long-Term Debt,Yes,2019-01-15
ACC101860,Account_1860,Equity,Inventory,Yes,2021-07-26
ACC101861,Account_1861,Asset,Fixed Assets,Yes,2021-02-14
ACC101862,Account_1862,Asset,Accounts Receivable,Yes,2018-04-30
ACC101863,Account_1863,Revenue,Inventory,Yes,2016-11-30
ACC101864,Account_1864,Equity,Inventory,Yes,2016-03-23
ACC101865,Account_1865,Expense,Accounts Payable,Yes,2017-10-29
ACC101866,Account_1866,Equity,Owner Equity,Yes,2017-10-29
ACC101867,Account_1867,Revenue,Operating Expense,Yes,2016-03-06
ACC101868,Account_1868,Asset,Long-Term Debt,Yes,2017-07-23
ACC101869,Account_1869,Asset,Inventory,Yes,2015-07-20
ACC101870,Account_1870,Liability,Accounts Payable,Yes,2016-07-27
ACC101871,Account_1871,Revenue,Owner Equity,Yes,2015-04-17
ACC101872,Account_1872,Revenue,Fixed Assets,Yes,2017-02-26
ACC101873,Account_1873,Revenue,Cash,Yes,2018-06-09
ACC101874,Account_1874,Asset,Long-Term Debt,Yes,2019-10-28
ACC101875,Account_1875,Equity,Cash,Yes,2016-06-13
ACC101876,Account_1876,Liability,Inventory,Yes,2018-07-17
ACC101877,Account_1877,Expense,Fixed Assets,Yes,2021-08-10
ACC101878,Account_1878,Liability,COGS,Yes,2021-05-16
ACC101879,Account_1879,Liability,Accounts Payable,Yes,2016-09-08
ACC101880,Account_1880,Equity,Fixed Assets,Yes,2018-01-26
ACC101881,Account_1881,Revenue,Service Revenue,Yes,2020-11-08
ACC101882,Account_1882,Expense,Sales Revenue,Yes,2015-06-19
ACC101883,Account_1883,Equity,Fixed Assets,No,2016-07-23
ACC101884,Account_1884,Expense,COGS,Yes,2018-05-10
ACC101885,Account_1885,Revenue,Fixed Assets,Yes,2017-03-17
ACC101886,Account_1886,Revenue,COGS,Yes,2020-08-02
ACC101887,Account_1887,Equity,Inventory,Yes,2022-09-24
ACC101888,Account_1888,Asset,Accounts Payable,Yes,2016-11-13
ACC101889,Account_1889,Equity,Accounts Receivable,No,2020-01-18
ACC101890,Account_1890,Revenue,Fixed Assets,Yes,2020-01-11
ACC101891,Account_1891,Liability,Operating Expense,Yes,2020-08-13
ACC101892,Account_1892,Equity,Fixed Assets,No,2019-11-27
ACC101893,Account_1893,Liability,Long-Term Debt,Yes,2017-07-05
ACC101894,Account_1894,Expense,Cash,Yes,2021-05-29
ACC101895,Account_1895,Expense,Fixed Assets,Yes,2015-07-10
ACC101896,Account_1896,Asset,Owner Equity,Yes,2016-04-06
ACC101897,Account_1897,Equity,Cash,Yes,2018-02-05
ACC101898,Account_1898,Liability,Inventory,Yes,2020-09-16
ACC101899,Account_1899,Asset,Service Revenue,Yes,2016-05-18
ACC101900,Account_1900,Liability,Accounts Receivable,Yes,2019-06-05
ACC101901,Account_1901,Expense,Service Revenue,Yes,2019-10-10
ACC101902,Account_1902,Liability,Long-Term Debt,Yes,2016-05-31
ACC101903,Account_1903,Liability,Accounts Payable,Yes,2019-04-04
ACC101904,Account_1904,Expense,Operating Expense,Yes,2020-06-30
ACC101905,Account_1905,Liability,Service Revenue,Yes,2018-01-23
ACC101906,Account_1906,Expense,Fixed Assets,Yes,2019-12-25
ACC101907,Account_1907,Revenue,Fixed Assets,Yes,2021-05-27
ACC101908,Account_1908,Revenue,Owner Equity,No,2017-05-05
ACC101909,Account_1909,Equity,Cash,Yes,2019-10-29
ACC101910,Account_1910,Asset,Accounts Payable,Yes,2021-02-27
ACC101911,Account_1911,Expense,COGS,No,2021-05-22
ACC101912,Account_1912,Liability,Accounts Receivable,Yes,2018-10-10
ACC101913,Account_1913,Revenue,Accounts Receivable,Yes,2019-11-17
ACC101914,Account_1914,Expense,Sales Revenue,No,2020-11-07
ACC101915,Account_1915,Liability,Service Revenue,Yes,2018-12-15
ACC101916,Account_1916,Equity,Accounts Payable,Yes,2017-02-14
ACC101917,Account_1917,Liability,Sales Revenue,Yes,2022-09-08
ACC101918,Account_1918,Liability,Operating Expense,Yes,2016-04-15
ACC101919,Account_1919,Liability,Long-Term Debt,Yes,2017-11-05
ACC101920,Account_1920,Liability,Accounts Receivable,Yes,2020-11-05
ACC101921,Account_1921,Asset,Inventory,Yes,2015-01-06
ACC101922,Account_1922,Asset,Sales Revenue,No,2018-06-29
ACC101923,Account_1923,Liability,Operating Expense,Yes,2020-01-26
ACC101924,Account_1924,Liability,Service Revenue,Yes,2018-03-18
ACC101925,Account_1925,Revenue,Sales Revenue,Yes,2021-10-23
ACC101926,Account_1926,Liability,Service Revenue,Yes,2015-06-27
ACC101927,Account_1927,Equity,Owner Equity,Yes,2020-12-01
ACC101928,Account_1928,Asset,Operating Expense,Yes,2022-04-01
ACC101929,Account_1929,Liability,Service Revenue,Yes,2017-06-16
ACC101930,Account_1930,Equity,Inventory,Yes,2015-12-01
ACC101931,Account_1931,Asset,Inventory,Yes,2016-07-04
ACC101932,Account_1932,Liability,Cash,Yes,2021-04-25
ACC101933,Account_1933,Expense,Inventory,Yes,2018-10-23
ACC101934,Account_1934,Expense,Accounts Payable,Yes,2020-03-26
ACC101935,Account_1935,Liability,Fixed Assets,No,2016-05-05
ACC101936,Account_1936,Revenue,COGS,Yes,2016-01-25
ACC101937,Account_1937,Expense,Service Revenue,Yes,2018-06-29
ACC101938,Account_1938,Revenue,Sales Revenue,Yes,2015-04-10
ACC101939,Account_1939,Equity,Accounts Payable,Yes,2022-07-31
ACC101940,Account_1940,Liability,Accounts Receivable,Yes,2017-01-22
ACC101941,Account_1941,Revenue,Sales Revenue,Yes,2021-08-24
ACC101942,Account_1942,Expense,Cash,Yes,2019-07-24
ACC101943,Account_1943,Liability,Sales Revenue,Yes,2017-03-15
ACC101944,Account_1944,Liability,Fixed Assets,No,2019-12-06
ACC101945,Account_1945,Revenue,Operating Expense,Yes,2016-03-26
ACC101946,Account_1946,Revenue,Service Revenue,No,2018-04-03
ACC101947,Account_1947,Equity,Inventory,Yes,2018-01-18
ACC101948,Account_1948,Liability,Service Revenue,Yes,2018-08-01
ACC101949,Account_1949,Asset,Sales Revenue,No,2015-01-11
ACC101950,Account_1950,Revenue,Accounts Receivable,Yes,2021-05-29
ACC101951,Account_1951,Asset,Fixed Assets,Yes,2017-07-19
ACC101952,Account_1952,Revenue,COGS,Yes,2022-05-12
ACC101953,Account_1953,Liability,Operating Expense,Yes,2017-10-27
ACC101954,Account_1954,Liability,Service Revenue,Yes,2017-10-07
ACC101955,Account_1955,Expense,Owner Equity,Yes,2021-06-16
ACC101956,Account_1956,Revenue,Long-Term Debt,Yes,2023-02-18
ACC101957,Account_1957,Expense,Accounts Receivable,Yes,2015-02-20
ACC101958,Account_1958,Expense,Cash,Yes,2016-11-06
ACC101959,Account_1959,Expense,Owner Equity,Yes,2019-06-29
ACC101960,Account_1960,Asset,Owner Equity,Yes,2015-07-30
ACC101961,Account_1961,Revenue,Sales Revenue,Yes,2022-12-06
ACC101962,Account_1962,Equity,Fixed Assets,Yes,2020-12-03
ACC101963,Account_1963,Asset,Cash,Yes,2022-01-11
ACC101964,Account_1964,Asset,Owner Equity,Yes,2019-09-13
ACC101965,Account_1965,Liability,Fixed Assets,Yes,2016-03-16
ACC101966,Account_1966,Liability,Fixed Assets,Yes,2021-06-27
ACC101967,Account_1967,Liability,Operating Expense,Yes,2018-05-20
ACC101968,Account_1968,Equity,Sales Revenue,No,2021-10-28
ACC101969,Account_1969,Equity,Operating Expense,Yes,2020-05-05
ACC101970,Account_1970,Revenue,Fixed Assets,No,2018-03-07
ACC101971,Account_1971,Equity,Sales Revenue,Yes,2018-06-08
ACC101972,Account_1972,Revenue,Service Revenue,Yes,2020-05-25
ACC101973,Account_1973,Liability,Cash,Yes,2019-04-21
ACC101974,Account_1974,Equity,Service Revenue,Yes,2020-04-18
ACC101975,Account_1975,Equity,Inventory,Yes,2021-11-10
ACC101976,Account_1976,Liability,Accounts Receivable,Yes,2022-06-24
ACC101977,Account_1977,Equity,Accounts Payable,Yes,2015-12-20
ACC101978,Account_1978,Equity,COGS,Yes,2019-02-26
ACC101979,Account_1979,Equity,Operating Expense,Yes,2015-07-05
ACC101980,Account_1980,Expense,Owner Equity,Yes,2016-05-14
ACC101981,Account_1981,Expense,Accounts Receivable,Yes,2021-04-11
ACC101982,Account_1982,Liability,Operating Expense,Yes,2019-05-01
ACC101983,Account_1983,Asset,Fixed Assets,Yes,2015-02-23
ACC101984,Account_1984,Revenue,Accounts Payable,Yes,2022-08-22
ACC101985,Account_1985,Asset,Accounts Receivable,Yes,2020-11-16
ACC101986,Account_1986,Equity,Accounts Receivable,Yes,2021-04-16
ACC101987,Account_1987,Equity,Owner Equity,Yes,2016-09-18
ACC101988,Account_1988,Asset,Cash,No,2015-05-26
ACC101989,Account_1989,Liability,Accounts Receivable,Yes,2020-02-07
ACC101990,Account_1990,Revenue,Operating Expense,No,2020-05-27
ACC101991,Account_1991,Liability,Inventory,Yes,2020-01-19
ACC101992,Account_1992,Equity,Sales Revenue,Yes,2023-02-05
ACC101993,Account_1993,Equity,Operating Expense,Yes,2016-07-19
ACC101994,Account_1994,Revenue,Inventory,Yes,2023-02-16
ACC101995,Account_1995,Liability,COGS,Yes,2020-04-26
ACC101996,Account_1996,Revenue,Accounts Payable,Yes,2020-11-19
ACC101997,Account_1997,Expense,Operating Expense,Yes,2017-09-27
ACC101998,Account_1998,Liability,Inventory,Yes,2021-06-16
ACC101999,Account_1999,Asset,Cash,Yes,2017-04-19
ACC102000,Account_2000,Revenue,Service Revenue,No,2015-04-30
ACC102001,Account_2001,Liability,Long-Term Debt,Yes,2021-11-28
ACC102002,Account_2002,Revenue,Accounts Receivable,Yes,2018-03-04
ACC102003,Account_2003,Equity,Operating Expense,Yes,2015-07-22
ACC102004,Account_2004,Revenue,Accounts Receivable,Yes,2015-04-06
ACC102005,Account_2005,Liability,Sales Revenue,No,2019-05-16
ACC102006,Account_2006,Equity,Fixed Assets,Yes,2019-09-09
ACC102007,Account_2007,Equity,Inventory,Yes,2020-11-04
ACC102008,Account_2008,Equity,Long-Term Debt,Yes,2021-04-03
ACC102009,Account_2009,Expense,Service Revenue,Yes,2015-05-20
ACC102010,Account_2010,Revenue,Cash,Yes,2020-02-17
ACC102011,Account_2011,Liability,COGS,Yes,2016-08-28
ACC102012,Account_2012,Revenue,COGS,Yes,2021-11-10
ACC102013,Account_2013,Revenue,Cash,Yes,2020-04-05
ACC102014,Account_2014,Liability,Long-Term Debt,Yes,2017-09-16
ACC102015,Account_2015,Liability,Service Revenue,Yes,2017-05-30
ACC102016,Account_2016,Asset,Accounts Receivable,Yes,2015-07-16
ACC102017,Account_2017,Asset,Inventory,Yes,2018-08-23
ACC102018,Account_2018,Asset,Sales Revenue,Yes,2015-02-12
ACC102019,Account_2019,Expense,Fixed Assets,Yes,2015-04-03
ACC102020,Account_2020,Asset,Sales Revenue,Yes,2017-05-26
ACC102021,Account_2021,Revenue,Long-Term Debt,Yes,2018-01-07
ACC102022,Account_2022,Asset,Accounts Payable,Yes,2021-04-14
ACC102023,Account_2023,Equity,Sales Revenue,Yes,2017-07-07
ACC102024,Account_2024,Liability,Service Revenue,Yes,2016-06-22
ACC102025,Account_2025,Liability,COGS,Yes,2018-03-22
ACC102026,Account_2026,Expense,Owner Equity,Yes,2016-02-11
ACC102027,Account_2027,Asset,Sales Revenue,Yes,2017-01-18
ACC102028,Account_2028,Asset,Accounts Payable,Yes,2017-05-22
ACC102029,Account_2029,Liability,Service Revenue,Yes,2020-04-09
ACC102030,Account_2030,Equity,Accounts Receivable,Yes,2018-10-02
ACC102031,Account_2031,Equity,Long-Term Debt,Yes,2018-03-14
ACC102032,Account_2032,Expense,Sales Revenue,Yes,2016-09-13
ACC102033,Account_2033,Liability,COGS,Yes,2019-03-16
ACC102034,Account_2034,Asset,Owner Equity,No,2016-02-04
ACC102035,Account_2035,Equity,Service Revenue,Yes,2015-10-21
ACC102036,Account_2036,Revenue,Accounts Receivable,Yes,2018-05-12
ACC102037,Account_2037,Asset,Cash,Yes,2018-05-25
ACC102038,Account_2038,Revenue,Operating Expense,Yes,2022-06-24
ACC102039,Account_2039,Asset,Inventory,Yes,2022-12-07
ACC102040,Account_2040,Asset,COGS,Yes,2017-12-25
ACC102041,Account_2041,Revenue,Operating Expense,Yes,2020-02-24
ACC102042,Account_2042,Asset,Cash,Yes,2020-04-21
ACC102043,Account_2043,Liability,Sales Revenue,Yes,2019-04-19
ACC102044,Account_2044,Equity,Accounts Payable,No,2022-09-12
ACC102045,Account_2045,Asset,Cash,Yes,2021-09-16
ACC102046,Account_2046,Expense,Owner Equity,Yes,2020-01-14
ACC102047,Account_2047,Asset,Accounts Receivable,Yes,2017-09-15
ACC102048,Account_2048,Revenue,Operating Expense,Yes,2021-02-25
ACC102049,Account_2049,Liability,COGS,Yes,2021-06-27
ACC102050,Account_2050,Revenue,Cash,Yes,2021-10-23
ACC102051,Account_2051,Asset,Operating Expense,Yes,2020-08-16
ACC102052,Account_2052,Liability,Sales Revenue,Yes,2016-09-01
ACC102053,Account_2053,Equity,Service Revenue,Yes,2022-04-02
ACC102054,Account_2054,Liability,Long-Term Debt,Yes,2016-10-24
ACC102055,Account_2055,Expense,Accounts Payable,Yes,2017-05-15
ACC102056,Account_2056,Liability,Long-Term Debt,Yes,2021-07-23
ACC102057,Account_2057,Liability,Cash,No,2016-02-16
ACC102058,Account_2058,Revenue,Sales Revenue,Yes,2019-11-12
ACC102059,Account_2059,Liability,Sales Revenue,Yes,2018-05-24
ACC102060,Account_2060,Expense,Owner Equity,No,2021-04-08
ACC102061,Account_2061,Equity,Operating Expense,Yes,2021-11-11
ACC102062,Account_2062,Equity,Fixed Assets,Yes,2021-10-21
ACC102063,Account_2063,Liability,Sales Revenue,Yes,2019-06-02
ACC102064,Account_2064,Asset,Inventory,Yes,2021-09-29
ACC102065,Account_2065,Asset,Cash,Yes,2018-04-27
ACC102066,Account_2066,Equity,Long-Term Debt,Yes,2021-03-10
ACC102067,Account_2067,Liability,Sales Revenue,Yes,2022-08-24
ACC102068,Account_2068,Equity,Operating Expense,Yes,2017-03-14
ACC102069,Account_2069,Liability,Accounts Receivable,Yes,2020-12-20
ACC102070,Account_2070,Liability,Fixed Assets,Yes,2015-05-09
ACC102071,Account_2071,Revenue,Operating Expense,Yes,2019-04-12
ACC102072,Account_2072,Liability,Owner Equity,Yes,2017-06-15
ACC102073,Account_2073,Equity,COGS,Yes,2021-10-12
ACC102074,Account_2074,Revenue,Long-Term Debt,Yes,2018-09-18
ACC102075,Account_2075,Expense,Inventory,Yes,2023-02-08
ACC102076,Account_2076,Asset,Accounts Payable,Yes,2016-07-31
ACC102077,Account_2077,Equity,Inventory,Yes,2018-10-24
ACC102078,Account_2078,Asset,Service Revenue,Yes,2022-04-18
ACC102079,Account_2079,Expense,Operating Expense,Yes,2017-02-06
ACC102080,Account_2080,Expense,Inventory,Yes,2021-09-10
ACC102081,Account_2081,Liability,Cash,Yes,2015-07-23
ACC102082,Account_2082,Expense,Operating Expense,Yes,2015-08-28
ACC102083,Account_2083,Asset,Cash,Yes,2016-07-23
